GAME_DATE,DAY,START_TIME_ET,GAME,TYPE,LIST_DATE,LIST_DAYS_REMAIN,ORDER_NO,SALE_DATE,SALE_DAYS_REMAIN,QTY_AVAIL,QTY_SOLD,SALE_UNIT_PRICE,SALE_EXT_AMT,STUBHUB_FEES,NET_PAYOUT,UNIT_COST,EXT_COST,MARGIN,MARGIN_PCT,M2_MAY,M3_JUN,M4_JUL,M5_AUG,M6_SEP,M7_SCHOOL_OUT,DOW,D1_TUE,D2_WED,D3_THUR,D4_FRI,D5_SAT,D6_SUN,S1_OPENER,S2_MOTHERS_DAY,S3_INDEPENDENCE_DAY,FULL_DATE,DAY_NIGHT,START_TIME,T1_DAY_1PM,T1_DAY_4PM,BRAVES_CLASS,HOME_TEAM,AWAY_TEAM,O01_NYM,O02_PHL,O03_MIA,O04_STL,O05_MIL,O06_CHC,O07_PIT,O08_CIN,O09_LAD,O10_SDP,O11_SFG,O12_ARI,O13_COL,O14_HOU,O15_LAA,O16_OAK,O17_BOS,OC1_DIVISION,OC2_AL_INTER,OUTCOME,RUNS,RA,INNINGS,POST_RECORD,BRAVES_RANK,R1_BRAVES_GB,WIN,LOSS,SAVE,TIME,ATTENDANCE,CLI,STREAK,E1_BOBBLEHEAD,E2_WS_REPLICA_RING,OPP_RANK,OPP_2022_ATTEND_AVG,OPP_MSA_POP, OPP_POP_PER_ATTEND ,OPP_FORBES_VAL
4/7/22,Thu,8:08 PM,Reds at Braves,PARKING,3/20/22,18,271602197,3/25/22,13,1,1,69.00,69.00,10.35,58.65,18.00,18.00,40.65,226%,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,"Thursday, Apr 7",N,8:08 PM,0,0,1_Diamond,ATL,CIN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,L,3,6,0,0-1,4,-1,Mahle,Fried,Santillan,3:01,40545,0.96,-1,0,0,4,17447,2259935, 130 ,1.19
4/7/22,Thu,8:08 PM,Reds at Braves,SEATS,3/20/22,18,271881539,4/4/22,3,2,2,65.00,130.00,19.50,110.50,18.00,36.00,74.50,207%,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,"Thursday, Apr 7",N,8:08 PM,0,0,1_Diamond,ATL,CIN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,L,3,6,0,0-1,4,-1,Mahle,Fried,Santillan,3:01,40545,0.96,-1,0,0,4,17447,2259935, 130 ,1.19
4/7/22,Thu,8:08 PM,Reds at Braves,SEATS,3/20/22,18,271942973,4/6/22,1,2,2,47.00,94.00,14.10,79.90,18.00,36.00,43.90,122%,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,"Thursday, Apr 7",N,8:08 PM,0,0,1_Diamond,ATL,CIN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,L,3,6,0,0-1,4,-1,Mahle,Fried,Santillan,3:01,40545,0.96,-1,0,0,4,17447,2259935, 130 ,1.19
4/8/22,Fri,7:20 PM,Reds at Braves,PARKING,3/20/22,19,271504107,3/21/22,18,1,1,79.00,79.00,11.85,67.15,18.00,18.00,49.15,273%,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,"Friday, Apr 8",N,7:20 PM,0,0,2_Marquee,ATL,CIN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,W,7,6,0,44927,3,-1,Morton,Sanmartin,0,3:07,40234,0.92,1,0,0,4,17447,2259935, 130 ,1.19
4/8/22,Fri,7:20 PM,Reds at Braves,SEATS,3/20/22,19,271509271,3/21/22,18,4,4,44.00,176.00,26.40,149.60,18.00,72.00,77.60,108%,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,"Friday, Apr 8",N,7:20 PM,0,0,2_Marquee,ATL,CIN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,W,7,6,0,44927,3,-1,Morton,Sanmartin,0,3:07,40234,0.92,1,0,0,4,17447,2259935, 130 ,1.19
4/9/22,Sat,7:20 PM,Reds at Braves,ATTENDED,,,,,,5,0,0.00,0.00,0.00,0.00,18.00,90.00,-90.00,-100%,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,"Saturday, Apr 9",N,7:20 PM,0,0,2_Marquee,ATL,CIN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,W,2,1,0,44958,3,-1,Wright,Gutiérrez,Smith,2:50,40310,0.94,2,0,0,4,17447,2259935, 130 ,1.19
4/10/22,Sun,1:35 PM,Reds at Braves,PARKING,3/20/22,21,272014716,4/7/22,3,1,1,34.00,34.00,5.10,28.90,18.00,18.00,10.90,61%,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Sunday, Apr 10",D,1:35 PM,1,0,4_Select,ATL,CIN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,L,3,6,0,44959,3,-1,Greene,Anderson,Warren,3:14,38233,0.94,-1,0,0,4,17447,2259935, 130 ,1.19
4/10/22,Sun,1:35 PM,Reds at Braves,SEATS,3/20/22,21,271619589,3/25/22,16,4,4,30.00,120.00,18.00,102.00,18.00,72.00,30.00,42%,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Sunday, Apr 10",D,1:35 PM,1,0,4_Select,ATL,CIN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,L,3,6,0,44959,3,-1,Greene,Anderson,Warren,3:14,38233,0.94,-1,0,0,4,17447,2259935, 130 ,1.19
4/11/22,Mon,7:20 PM,Nationals at Braves,PARKING,3/20/22,22,271736540,3/30/22,12,1,1,49.00,49.00,7.35,41.65,18.00,18.00,23.65,131%,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Monday, Apr 11",N,7:20 PM,0,0,4_Select,ATL,WSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,L,2,11,0,44960,3,-1.5,Rogers,Ynoa,0,3:33,42263,0.96,-2,0,0,5,25017,6356434, 254 ,2
4/11/22,Mon,7:20 PM,Nationals at Braves,SEATS,3/20/22,22,271521323,3/21/22,21,2,2,31.00,62.00,9.30,52.70,18.00,36.00,16.70,46%,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Monday, Apr 11",N,7:20 PM,0,0,4_Select,ATL,WSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,L,2,11,0,44960,3,-1.5,Rogers,Ynoa,0,3:33,42263,0.96,-2,0,0,5,25017,6356434, 254 ,2
4/11/22,Mon,7:20 PM,Nationals at Braves,SEATS,3/20/22,22,271501789,3/20/22,22,2,2,31.00,62.00,9.30,52.70,18.00,36.00,16.70,46%,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Monday, Apr 11",N,7:20 PM,0,0,4_Select,ATL,WSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,L,2,11,0,44960,3,-1.5,Rogers,Ynoa,0,3:33,42263,0.96,-2,0,0,5,25017,6356434, 254 ,2
4/12/22,Tue,7:20 PM,Nationals at Braves,PARKING,3/20/22,23,272061785,4/8/22,4,1,1,24.00,24.00,3.60,20.40,18.00,18.00,2.40,13%,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,"Tuesday, Apr 12",N,7:20 PM,0,0,4_Select,ATL,WSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,16,4,0,44988,3,-1,Elder,Corbin,Stephens,3:37,31462,0.93,1,0,0,5,25017,6356434, 254 ,2
4/12/22,Tue,7:20 PM,Nationals at Braves,SEATS,3/20/22,23,272161474,4/11/22,1,4,4,12.00,48.00,7.20,40.80,18.00,72.00,-31.20,-43%,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,"Tuesday, Apr 12",N,7:20 PM,0,0,4_Select,ATL,WSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,16,4,0,44988,3,-1,Elder,Corbin,Stephens,3:37,31462,0.93,1,0,0,5,25017,6356434, 254 ,2
4/13/22,Wed,12:20 PM,Nationals at Braves,SEATS,3/20/22,24,272237977,4/13/22,0,4,1,7.88,7.88,1.20,6.68,18.00,72.00,-65.32,-91%,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,"Wednesday, Apr 13",D,12:20 PM,1,0,4_Select,ATL,WSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,L,1,3,0,44989,3,-2,Gray,Fried,Rainey,2:57,31959,0.97,-1,0,0,5,25017,6356434, 254 ,2
4/22/22,Fri,7:20 PM,Marlins at Braves,PARKING,4/7/22,15,272567058,4/22/22,0,1,1,44.70,44.70,6.71,38.00,18.00,18.00,20.00,111%,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,"Friday, Apr 22",N,7:20 PM,0,0,3_Premier,ATL,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,3,0,0,45115,2,-4,Wright,Rogers,Jansen,3:04,40402,0.86,1,0,0,4,11023,6091747, 553 ,0.99
4/22/22,Fri,7:20 PM,Marlins at Braves,SEATS,4/7/22,15,272154669,4/11/22,11,4,4,30.00,120.00,18.00,102.00,18.00,72.00,30.00,42%,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,"Friday, Apr 22",N,7:20 PM,0,0,3_Premier,ATL,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,3,0,0,45115,2,-4,Wright,Rogers,Jansen,3:04,40402,0.86,1,0,0,4,11023,6091747, 553 ,0.99
4/23/22,Sat,7:20 PM,Marlins at Braves,ATTENDED,,,,,,5,0,0.00,0.00,0.00,0.00,18.00,90.00,-90.00,-100%,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,"Saturday, Apr 23",N,7:20 PM,0,0,2_Marquee,ATL,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,L,7,9,0,45116,2,-4,Okert,Strider,Scott,3:44,41931,0.92,-1,0,0,4,11023,6091747, 553 ,0.99
4/24/22,Sun,1:35 PM,Marlins at Braves,PARKING,4/7/22,17,272567058,4/23/22,1,1,1,34.95,34.95,5.24,29.71,18.00,18.00,11.71,65%,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Sunday, Apr 24",D,1:35 PM,1,0,4_Select,ATL,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,L,4,5,0,45117,3,-5,Luzardo,Elder,Head,3:42,38440,0.86,-2,0,0,3,11023,6091747, 553 ,0.99
4/24/22,Sun,1:35 PM,Marlins at Braves,SEATS,4/7/22,17,272154668,4/13/22,11,4,4,17.00,68.00,10.20,57.80,18.00,72.00,-14.20,-20%,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Sunday, Apr 24",D,1:35 PM,1,0,4_Select,ATL,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,L,4,5,0,45117,3,-5,Luzardo,Elder,Head,3:42,38440,0.86,-2,0,0,4,11023,6091747, 553 ,0.99
4/26/22,Tue,7:20 PM,Cubs at Braves,PARKING,4/7/22,19,272720913,4/26/22,0,1,1,34.95,34.95,5.24,29.71,18.00,18.00,11.71,65%,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,"Tuesday, Apr 26",N,7:20 PM,0,0,4_Select,ATL,CHC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,3,1,0,45148,3,-5.5,Fried,Stroman,Jansen,2:31,31990,0.78,1,0,0,4,32305,9509934, 294 ,3.8
4/26/22,Tue,7:20 PM,Cubs at Braves,SEATS,4/7/22,19,272440164,4/18/22,8,2,2,21.00,42.00,6.30,35.70,18.00,36.00,-0.30,-1%,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,"Tuesday, Apr 26",N,7:20 PM,0,0,4_Select,ATL,CHC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,3,1,0,45148,3,-5.5,Fried,Stroman,Jansen,2:31,31990,0.78,1,0,0,3,32305,9509934, 294 ,3.8
4/26/22,Tue,7:20 PM,Cubs at Braves,SEATS,4/7/22,19,272617260,4/13/22,13,2,2,18.00,36.00,5.40,30.60,18.00,36.00,-5.40,-15%,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,"Tuesday, Apr 26",N,7:20 PM,0,0,4_Select,ATL,CHC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,3,1,0,45148,3,-5.5,Fried,Stroman,Jansen,2:31,31990,0.78,1,0,0,3,32305,9509934, 294 ,3.8
4/27/22,Wed,7:20 PM,Cubs at Braves,PARKING,4/7/22,20,272706725,4/25/22,2,1,1,27.95,27.95,4.19,23.76,18.00,18.00,5.76,32%,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,"Wednesday, Apr 27",N,7:20 PM,0,0,4_Select,ATL,CHC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,L,3,6,10,45149,4,-5.5,Robertson,Matzek,Wick,4:04,30362,0.81,-1,0,0,4,32305,9509934, 294 ,3.8
4/27/22,Wed,7:20 PM,Cubs at Braves,SEATS,4/7/22,20,272346731,4/16/22,11,4,4,18.00,72.00,10.80,61.20,18.00,72.00,-10.80,-15%,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,"Wednesday, Apr 27",N,7:20 PM,0,0,4_Select,ATL,CHC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,L,3,6,10,45149,4,-5.5,Robertson,Matzek,Wick,4:04,30362,0.81,-1,0,0,3,32305,9509934, 294 ,3.8
4/28/22,Thu,7:20 PM,Cubs at Braves,PARKING,4/7/22,21,272700099,4/25/22,3,1,1,28.95,28.95,4.34,24.61,18.00,18.00,6.61,37%,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,"Thursday, Apr 28",N,7:20 PM,0,0,4_Select,ATL,CHC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,5,1,0,45180,4,-5,Wright,Smyly,0,2:49,34183,0.76,1,1,0,4,32305,9509934, 294 ,3.8
4/28/22,Thu,7:20 PM,Cubs at Braves,SEATS,4/7/22,21,272688343,4/16/22,12,4,4,17.00,68.00,10.20,57.80,18.00,72.00,-14.20,-20%,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,"Thursday, Apr 28",N,7:20 PM,0,0,4_Select,ATL,CHC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,5,1,0,45180,4,-5,Wright,Smyly,0,2:49,34183,0.76,1,1,0,3,32305,9509934, 294 ,3.8
5/6/22,Fri,7:20 PM,Brewers at Braves,PARKING,4/28/22,8,273029805,5/4/22,2,1,1,43.95,43.95,6.59,37.36,18.00,18.00,19.36,108%,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,"Friday, May 6",N,7:20 PM,0,0,3_Premier,ATL,MIL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,3,6,0,45276,3,-7,Lauer,McHugh,Hader,3:15,36307,0.82,-1,1,0,1,30155,1566487, 52 ,1.28
5/6/22,Fri,7:20 PM,Brewers at Braves,SEATS,4/28/22,8,273071976,5/6/22,0,4,4,21.85,87.40,13.11,74.29,18.00,72.00,2.29,3%,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,"Friday, May 6",N,7:20 PM,0,0,3_Premier,ATL,MIL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,3,6,0,45276,3,-7,Lauer,McHugh,Hader,3:15,36307,0.82,-1,1,0,1,30155,1566487, 52 ,1.28
5/7/22,Sat,7:20 PM,Brewers at Braves,PARKING,4/23/22,14,272996850,5/3/22,4,1,1,38.75,38.75,5.81,32.94,18.00,18.00,14.94,83%,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,"Saturday, May 7",N,7:20 PM,0,0,2_Marquee,ATL,MIL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,3,2,0,13-16,3,-6.5,Fried,Burnes,Jansen,2:57,37857,0.72,1,0,0,1,30155,1566487, 52 ,1.28
5/7/22,Sat,7:20 PM,Brewers at Braves,SEATS,4/23/22,14,272781798,4/28/22,9,4,4,49.00,196.00,29.40,166.60,18.00,72.00,94.60,131%,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,"Saturday, May 7",N,7:20 PM,0,0,2_Marquee,ATL,MIL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,3,2,0,13-16,3,-6.5,Fried,Burnes,Jansen,2:57,37857,0.72,1,0,0,1,30155,1566487, 52 ,1.28
5/8/22,Sun,1:35 PM,Brewers at Braves,ATTENDED,,,,,,5,0,0.00,0.00,0.00,0.00,18.00,90.00,-90.00,-100%,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"Sunday, May 8",D,1:20 PM,1,0,4_Select,ATL,MIL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,9,2,0,14-16,2,-6,Morton,Ashby,0,2:52,36551,0.78,2,0,0,,30155,1566487, 52 ,1.28
5/10/22,Tue,7:20 PM,Red Sox at Braves,SEATS,5/6/22,4,273247518,5/10/22,0,2,2,10.95,21.90,3.29,18.62,18.00,36.00,-17.39,-48%,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,"Tuesday, May 10",N,7:20 PM,0,0,3_Premier,ATL,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,L,4,9,0,14-17,2,-7,Danish,Wright,Schreiber,3:47,38378,0.77,-1,1,0,5,32408,4899932, 151 ,3.9
5/10/22,Tue,7:20 PM,Red Sox at Braves,ATTENDED,,,,,,3,0,0.00,0.00,0.00,0.00,18.00,54.00,-54.00,-100%,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,"Tuesday, May 10",N,7:20 PM,0,0,3_Premier,ATL,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,L,4,9,0,14-17,2,-7,Danish,Wright,Schreiber,3:47,38378,0.77,-1,1,0,,32408,4899932, 151 ,3.9
5/11/22,Wed,7:20 PM,Red Sox at Braves,PARKING,5/11/22,0,273262336,5/11/22,0,1,1,34.95,34.95,5.24,29.71,18.00,18.00,11.71,65%,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,"Wednesday, May 11",N,7:20 PM,0,0,3_Premier,ATL,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,W-wo,5,3,0,15-17,2,-6,Jansen,Brasier,0,3:11,37200,0.73,1,0,0,5,32408,4899932, 151 ,3.9
5/11/22,Wed,7:20 PM,Red Sox at Braves,SEATS,5/11/22,0,273204240,5/9/22,2,4,2,17.00,34.00,5.10,28.90,18.00,72.00,-43.10,-60%,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,"Wednesday, May 11",N,7:20 PM,0,0,3_Premier,ATL,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,W-wo,5,3,0,15-17,2,-6,Jansen,Brasier,0,3:11,37200,0.73,1,0,0,5,32408,4899932, 151 ,3.9
5/13/22,Fri,7:20 PM,Padres at Braves,ATTENDED,,,,,,5,0,0.00,0.00,0.00,0.00,18.00,90.00,-90.00,-100%,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,"Friday, May 13",N,7:20 PM,0,0,3_Premier,ATL,SDP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,L,6,11,0,15-18,3,-6.5,García,Smith,Rogers,3:42,40635,0.82,-1,1,0,,36931,3286069, 89 ,1.575
5/14/22,Sat,4:05 PM,Padres at Braves,PARKING,4/28/22,16,273308859,5/14/22,0,1,1,38.95,38.95,5.84,33.11,18.00,18.00,15.11,84%,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,"Saturday, May 14",D,4:05 PM,0,1,2_Marquee,ATL,SDP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,W,6,5,0,16-18,3,-6.5,Jansen,Wilson,0,2:55,40490,0.76,1,0,0,2,36931,3286069, 89 ,1.575
5/14/22,Sat,4:05 PM,Padres at Braves,SEATS,4/28/22,16,273391718,5/12/22,2,4,4,44.95,179.80,26.97,152.83,18.00,72.00,80.83,112%,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,"Saturday, May 14",D,4:05 PM,0,1,2_Marquee,ATL,SDP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,W,6,5,0,16-18,3,-6.5,Jansen,Wilson,0,2:55,40490,0.76,1,0,0,2,36931,3286069, 89 ,1.575
5/15/22,Sun,11:35 AM,Padres at Braves,PARKING,5/6/22,9,273308859,5/10/22,5,1,1,34.95,34.95,5.24,29.71,18.00,18.00,11.71,65%,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Sunday, May 15",D,11:35 AM,1,0,4_Select,ATL,SDP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,L,3,7,11,16-19,3,-6.5,Crismatt,Stephens,0,3:33,40114,0.83,-1,0,0,2,36931,3286069, 89 ,1.575
5/15/22,Sun,11:35 AM,Padres at Braves,SEATS,5/6/22,9,273410701,5/15/22,0,1,1,11.95,11.95,1.79,10.16,18.00,18.00,-7.84,-44%,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Sunday, May 15",D,11:35 AM,1,0,4_Select,ATL,SDP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,L,3,7,11,16-19,3,-6.5,Crismatt,Stephens,0,3:33,40114,0.83,-1,0,0,2,36931,3286069, 89 ,1.575
5/15/22,Sun,11:35 AM,Padres at Braves,SEATS,5/6/22,9,273406315,5/15/22,0,3,3,11.95,35.85,5.38,30.47,18.00,54.00,-23.53,-44%,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Sunday, May 15",D,11:35 AM,1,0,4_Select,ATL,SDP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,L,3,7,11,16-19,3,-6.5,Crismatt,Stephens,0,3:33,40114,0.83,-1,0,0,2,36931,3286069, 89 ,1.575
5/23/22,Mon,7:20 PM,Phillies at Braves,PARKING,5/15/22,8,273432565,5/15/22,8,1,1,89.95,89.95,13.49,76.46,18.00,18.00,58.46,325%,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Monday, May 23",N,7:20 PM,0,0,4_Select,ATL,PHI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,L,3,7,0,19-23,3,-9,Wheeler,Davidson,0,3:37,41762,0.77,-2,0,0,2,28459,6228601, 219 ,2.3
