GAME_DATE,DAY,START_TIME_ET,GAME,TYPE,LIST_DATE,LIST_DAYS_REMAIN,ORDER_NO,SALE_DATE,SALE_DAYS_REMAIN,QTY_AVAIL,QTY_SOLD,SALE_UNIT_PRICE,SALE_EXT_AMT,STUBHUB_FEES,NET_PAYOUT,UNIT_COST,EXT_COST,MARGIN,MARGIN_PCT,M2_MAY,M3_JUN,M4_JUL,M5_AUG,M6_SEP,M7_SCHOOL_OUT,DOW,D1_TUE,D2_WED,D3_THUR,D4_FRI,D5_SAT,D6_SUN,S1_OPENER,S2_MOTHERS_DAY,S3_INDEPENDENCE_DAY,FULL_DATE,DAY_NIGHT,START_TIME,T1_DAY_1PM,T1_DAY_4PM,BRAVES_CLASS,HOME_TEAM,AWAY_TEAM,O01_NYM,O02_PHL,O03_MIA,O04_STL,O05_MIL,O06_CHC,O07_PIT,O08_CIN,O09_LAD,O10_SDP,O11_SFG,O12_ARI,O13_COL,O14_HOU,O15_LAA,O16_OAK,O17_BOS,OC1_DIVISION,OC2_AL_INTER,OUTCOME,RUNS,RA,INNINGS,POST_RECORD,BRAVES_RANK,R1_BRAVES_GB,WIN,LOSS,SAVE,TIME,ATTENDANCE,CLI,STREAK,E1_BOBBLEHEAD,E2_WS_REPLICA_RING,OPP_RANK,OPP_2022_ATTEND_AVG,OPP_MSA_POP, OPP_POP_PER_ATTEND ,OPP_FORBES_VAL
8/17/22,Wed,7:20 PM,Mets at Braves,SEATS,7/24/22,24,503794734,8/17/22,0,3,3,12.00,36.00,3.60,32.40,18.00,54.00,-21.60,-40%,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,"Wednesday, Aug 17",N,7:20 PM,0,0,4_Select,ATL,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,L,7,9,0,72-47,2,-4.5,Scherzer,Odorizzi,0,3:22,34308,1.39,-1,0,0,1,33308,19768458, 594 ,2.65
8/17/22,Wed,7:20 PM,Mets at Braves,PARKING,7/24/22,24,503757784,8/16/22,1,1,1,22.00,22.00,2.20,19.80,18.00,18.00,1.80,10%,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,"Wednesday, Aug 17",N,7:20 PM,0,0,4_Select,ATL,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,L,7,9,0,72-47,2,-4.5,Scherzer,Odorizzi,0,3:22,34308,1.39,-1,0,0,1,33308,19768458, 594 ,2.65
8/18/22,Thu,7:20 PM,Mets at Braves,SEATS,7/24/22,25,503701326,8/15/22,3,4,3,34.00,102.00,10.20,91.80,18.00,72.00,19.80,28%,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,"Thursday, Aug 18",N,7:20 PM,0,0,4_Select,ATL,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,3,2,0,73-47,2,-3.5,Fried,deGrom,Jansen,2:41,39378,1.2,1,0,0,1,33308,19768458, 594 ,2.65
8/18/22,Thu,7:20 PM,Mets at Braves,PARKING,7/24/22,25,503745432,8/16/22,2,1,1,26.00,26.00,2.60,23.40,18.00,18.00,5.40,30%,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,"Thursday, Aug 18",N,7:20 PM,0,0,4_Select,ATL,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,3,2,0,73-47,2,-3.5,Fried,deGrom,Jansen,2:41,39378,1.2,1,0,0,1,33308,19768458, 594 ,2.65
8/19/22,Fri,7:20 PM,Astros at Braves,SEATS,7/24/22,26,503173495,8/3/22,16,4,3,86.00,258.00,25.80,232.20,18.00,72.00,160.20,223%,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,"Friday, Aug 19",N,7:20 PM,0,0,3_Premier,ATL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,W,6,2,0,74-47,2,-3.5,Wright,McCullers,0,3:04,42837,0.84,2,1,0,1,33197,7206841, 217 ,1.98
8/19/22,Fri,7:20 PM,Astros at Braves,PARKING,7/24/22,26,503744808,8/16/22,3,1,1,26.00,26.00,2.60,23.40,18.00,18.00,5.40,30%,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,"Friday, Aug 19",N,7:20 PM,0,0,3_Premier,ATL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,W,6,2,0,74-47,2,-3.5,Wright,McCullers,0,3:04,42837,0.84,2,1,0,1,33197,7206841, 217 ,1.98
8/20/22,Sat,7:15 PM,Astros at Braves,ATTENDED,,,,,,5,0,,,,,18.00,90.00,-90.00,,0,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,"Saturday, Aug 20",N,7:15 PM,0,0,2_Marquee,ATL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,W-wo,5,4,11,75-47,2,-3,Stephens,Stanek,0,3:59,42893,0.77,3,0,0,,33197,7206841, 217 ,1.98
8/21/22,Sun,1:35 PM,Astros at Braves,SEATS,7/16/22,36,502718032,7/24/22,28,3,3,39.00,117.00,11.70,105.30,18.00,54.00,51.30,95%,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,"Sunday, Aug 21",D,1:20 PM,1,0,4_Select,ATL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,L,4,5,0,75-48,2,-4,Urquidy,Lee,Pressly,3:11,42531,0.8,-1,0,0,1,33197,7206841, 217 ,1.98
8/21/22,Sun,1:35 PM,Astros at Braves,SEATS,7/16/22,36,502718032,8/21/22,0,1,1,8.00,8.00,0.80,7.20,18.00,18.00,-10.80,-60%,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,"Sunday, Aug 21",D,1:20 PM,1,0,4_Select,ATL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,L,4,5,0,75-48,2,-4,Urquidy,Lee,Pressly,3:11,42531,0.8,-1,0,0,1,33197,7206841, 217 ,1.98
8/21/22,Sun,1:35 PM,Astros at Braves,PARKING,7/16/22,36,503753083,8/16/22,5,1,1,26.00,26.00,2.60,23.40,18.00,18.00,5.40,30%,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,"Sunday, Aug 21",D,1:20 PM,1,0,4_Select,ATL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,L,4,5,0,75-48,2,-4,Urquidy,Lee,Pressly,3:11,42531,0.8,-1,0,0,1,33197,7206841, 217 ,1.98
8/30/22,Tue,7:20 PM,Rockies at Braves,SEATS,8/20/22,10,504488418,8/30/22,0,2,2,8.00,16.00,1.60,14.40,18.00,36.00,-21.60,-60%,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,"Tuesday, Aug 30",N,7:20 PM,0,0,4_Select,ATL,COL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,L,2,3,0,79-51,2,-3,Ureña,Fried,Bard,3:34,34237,0.81,-3,1,0,5,32467,2972566, 92 ,1.39
8/30/22,Tue,7:20 PM,Rockies at Braves,SEATS,8/20/22,10,504508272,8/30/22,0,1,1,6.00,6.00,0.60,5.40,18.00,18.00,-12.60,-70%,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,"Tuesday, Aug 30",N,7:20 PM,0,0,4_Select,ATL,COL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,L,2,3,0,79-51,2,-3,Ureña,Fried,Bard,3:34,34237,0.81,-3,1,0,5,32467,2972566, 92 ,1.39
8/30/22,Tue,7:20 PM,Rockies at Braves,PARKING,8/20/22,10,504471411,8/29/22,1,1,1,22.00,22.00,2.20,19.80,18.00,18.00,1.80,10%,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,"Tuesday, Aug 30",N,7:20 PM,0,0,4_Select,ATL,COL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,L,2,3,0,79-51,2,-3,Ureña,Fried,Bard,3:34,34237,0.81,-3,1,0,5,32467,2972566, 92 ,1.39
8/31/22,Wed,7:20 PM,Rockies at Braves,SEATS,8/20/22,11,504448092,8/29/22,2,4,4,9.00,36.00,3.60,32.40,18.00,72.00,-39.60,-55%,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,"Wednesday, Aug 31",N,7:20 PM,0,0,4_Select,ATL,COL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,W,3,2,0,80-51,2,-3,Wright,Feltner,Jansen,2:29,29554,0.82,1,0,0,5,32467,2972566, 92 ,1.39
8/31/22,Wed,7:20 PM,Rockies at Braves,PARKING,8/20/22,11,504528129,8/30/22,1,1,1,19.00,19.00,1.90,17.10,18.00,18.00,-0.90,-5%,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,"Wednesday, Aug 31",N,7:20 PM,0,0,4_Select,ATL,COL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,W,3,2,0,80-51,2,-3,Wright,Feltner,Jansen,2:29,29554,0.82,1,0,0,5,32467,2972566, 92 ,1.39
9/1/22,Thu,7:20 PM,Rockies at Braves,SEATS,8/20/22,12,504340241,8/27/22,5,1,1,14.00,14.00,1.40,12.60,18.00,18.00,-5.40,-30%,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,"Thursday, Sep 1",N,7:20 PM,0,0,4_Select,ATL,COL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,W,3,0,0,81-51,2,-3,Strider,Kuhl,Jansen,2:23,31203,0.82,2,0,0,5,32467,2972566, 92 ,1.39
9/1/22,Thu,7:20 PM,Rockies at Braves,SEATS,8/20/22,12,504628811,9/1/22,0,3,3,7.00,21.00,2.10,18.90,18.00,54.00,-35.10,-65%,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,"Thursday, Sep 1",N,7:20 PM,0,0,4_Select,ATL,COL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,W,3,0,0,81-51,2,-3,Strider,Kuhl,Jansen,2:23,31203,0.82,2,0,0,5,32467,2972566, 92 ,1.39
9/1/22,Thu,7:20 PM,Rockies at Braves,PARKING,8/20/22,12,504497490,8/30/22,2,1,1,20.00,20.00,2.00,18.00,18.00,18.00,0.00,0%,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,"Thursday, Sep 1",N,7:20 PM,0,0,4_Select,ATL,COL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,W,3,0,0,81-51,2,-3,Strider,Kuhl,Jansen,2:23,31203,0.82,2,0,0,5,32467,2972566, 92 ,1.39
9/2/22,Fri,7:20 PM,Marlins at Braves,SEATS,8/20/22,13,504435684,8/29/22,4,2,2,78.00,156.00,15.60,140.40,18.00,36.00,104.40,290%,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,"Friday, Sep 2",N,7:20 PM,0,0,4_Select,ATL,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,8,1,0,82-51,2,-3,Morton,Alcantara,0,2:57,42161,0.77,3,1,0,4,11023,6091747, 553 ,0.99
9/2/22,Fri,7:20 PM,Marlins at Braves,SEATS,8/20/22,13,504498203,8/30/22,3,2,2,58.00,116.00,11.60,104.40,18.00,36.00,68.40,190%,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,"Friday, Sep 2",N,7:20 PM,0,0,4_Select,ATL,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,8,1,0,82-51,2,-3,Morton,Alcantara,0,2:57,42161,0.77,3,1,0,4,11023,6091747, 553 ,0.99
9/2/22,Fri,7:20 PM,Marlins at Braves,PARKING,8/20/22,13,504156217,8/24/22,9,1,1,62.00,62.00,6.20,55.80,18.00,18.00,37.80,210%,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,"Friday, Sep 2",N,7:20 PM,0,0,4_Select,ATL,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,8,1,0,82-51,2,-3,Morton,Alcantara,0,2:57,42161,0.77,3,1,0,4,11023,6091747, 553 ,0.99
9/3/22,Sat,7:20 PM,Marlins at Braves,SEATS,8/20/22,14,504118291,8/23/22,11,4,4,79.00,316.00,31.60,284.40,18.00,72.00,212.40,295%,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,"Saturday, Sep 3",N,7:20 PM,0,0,3_Premier,ATL,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W-wo,2,1,0,83-51,2,-2,Matzek,Okert,0,3:05,42405,0.79,4,0,0,4,11023,6091747, 553 ,0.99
9/3/22,Sat,7:20 PM,Marlins at Braves,PARKING,8/20/22,14,504594551,8/31/22,3,1,1,33.00,33.00,3.30,29.70,18.00,18.00,11.70,65%,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,"Saturday, Sep 3",N,7:20 PM,0,0,3_Premier,ATL,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W-wo,2,1,0,83-51,2,-2,Matzek,Okert,0,3:05,42405,0.79,4,0,0,4,11023,6091747, 553 ,0.99
9/4/22,Sun,1:35 PM,Marlins at Braves,SEATS,8/20/22,15,504258042,8/25/22,10,4,4,48.00,192.00,19.20,172.80,18.00,72.00,100.80,140%,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"Sunday, Sep 4",D,1:20 PM,1,0,4_Select,ATL,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,7,1,0,84-51,2,-1,Fried,López,0,2:59,42360,0.9,5,0,0,4,11023,6091747, 553 ,0.99
9/4/22,Sun,1:35 PM,Marlins at Braves,PARKING,8/20/22,15,504400419,8/28/22,7,1,1,38.00,38.00,3.80,34.20,18.00,18.00,16.20,90%,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"Sunday, Sep 4",D,1:20 PM,1,0,4_Select,ATL,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,7,1,0,84-51,2,-1,Fried,López,0,2:59,42360,0.9,5,0,0,4,11023,6091747, 553 ,0.99
9/16/22,Fri,7:20 PM,Phillies at Braves,SEATS,8/20/22,27,504043663,8/21/22,26,4,4,88.00,352.00,35.20,316.80,18.00,72.00,244.80,340%,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,"Friday, Sep 16",N,7:20 PM,0,0,3_Premier,ATL,PHI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,7,2,0,89-55,2,-1,Chavez,Domínguez,0,3:15,42578,1.19,1,1,0,3,28459,6228601, 219 ,2.3
9/16/22,Fri,7:20 PM,Phillies at Braves,PARKING,8/20/22,27,505275757,9/12/22,4,1,1,49.00,49.00,4.90,44.10,18.00,18.00,26.10,145%,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,"Friday, Sep 16",N,7:20 PM,0,0,3_Premier,ATL,PHI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,7,2,0,89-55,2,-1,Chavez,Domínguez,0,3:15,42578,1.19,1,1,0,3,28459,6228601, 219 ,2.3
9/17/22,Sat,7:20 PM,Phillies at Braves,SEATS,8/20/22,28,504376997,8/27/22,21,3,3,78.00,234.00,23.40,210.60,18.00,54.00,156.60,290%,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,"Saturday, Sep 17",N,7:20 PM,0,0,2_Marquee,ATL,PHI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,4,3,0,90-55,2,-1,Lee,Nola,Jansen,3:18,42542,1.22,2,0,0,3,28459,6228601, 219 ,2.3
9/17/22,Sat,7:20 PM,Phillies at Braves,SEATS,8/20/22,28,504376997,9/16/22,1,1,1,39.00,39.00,3.90,35.10,18.00,18.00,17.10,95%,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,"Saturday, Sep 17",N,7:20 PM,0,0,2_Marquee,ATL,PHI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,4,3,0,90-55,2,-1,Lee,Nola,Jansen,3:18,42542,1.22,2,0,0,3,28459,6228601, 219 ,2.3
9/17/22,Sat,7:20 PM,Phillies at Braves,PARKING,8/20/22,28,505324863,9/13/22,4,1,1,34.00,34.00,3.40,30.60,18.00,18.00,12.60,70%,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,"Saturday, Sep 17",N,7:20 PM,0,0,2_Marquee,ATL,PHI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,4,3,0,90-55,2,-1,Lee,Nola,Jansen,3:18,42542,1.22,2,0,0,3,28459,6228601, 219 ,2.3
9/18/22,Sun,1:35 PM,Phillies at Braves,SEATS,8/20/22,29,504065828,8/22/22,27,4,4,48.00,192.00,19.20,172.80,18.00,72.00,100.80,140%,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"Sunday, Sep 18",D,1:20 PM,1,0,4_Select,ATL,PHI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,5,2,0,91-55,2,-1,Strider,Brogdon,0,3:06,42015,1.15,3,1,0,3,28459,6228601, 219 ,2.3
9/18/22,Sun,1:35 PM,Phillies at Braves,PARKING,8/20/22,29,505156108,9/10/22,8,1,1,49.00,49.00,4.90,44.10,18.00,18.00,26.10,145%,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"Sunday, Sep 18",D,1:20 PM,1,0,4_Select,ATL,PHI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,5,2,0,91-55,2,-1,Strider,Brogdon,0,3:06,42015,1.15,3,1,0,3,28459,6228601, 219 ,2.3
9/19/22,Mon,7:20 PM,Nationals at Braves,SEATS,8/20/22,30,505660610,9/18/22,1,4,4,8.00,32.00,3.20,28.80,18.00,72.00,-43.20,-60%,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,"Monday, Sep 19",N,7:20 PM,0,0,4_Select,ATL,WSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,5,2,0,92-55,2,-1,Wright,Abbott,Jansen,2:46,33443,1.21,4,0,0,5,25017,6356434, 254 ,2
9/19/22,Mon,7:20 PM,Nationals at Braves,PARKING,8/20/22,30,505676726,9/18/22,1,1,1,28.00,28.00,2.80,25.20,18.00,18.00,7.20,40%,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,"Monday, Sep 19",N,7:20 PM,0,0,4_Select,ATL,WSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,5,2,0,92-55,2,-1,Wright,Abbott,Jansen,2:46,33443,1.21,4,0,0,5,25017,6356434, 254 ,2
9/20/22,Tue,7:20 PM,Nationals at Braves,SEATS,8/20/22,31,504175406,8/24/22,27,3,3,26.00,78.00,7.80,70.20,18.00,54.00,16.20,30%,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,"Tuesday, Sep 20",N,7:20 PM,0,0,4_Select,ATL,WSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,3,2,0,93-55,2,-1,Morton,Ramírez,Jansen,3:18,40224,1.22,5,1,0,5,25017,6356434, 254 ,2
9/20/22,Tue,7:20 PM,Nationals at Braves,SEATS,8/20/22,31,505777899,9/20/22,0,1,1,7.00,7.00,0.70,6.30,18.00,18.00,-11.70,-65%,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,"Tuesday, Sep 20",N,7:20 PM,0,0,4_Select,ATL,WSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,3,2,0,93-55,2,-1,Morton,Ramírez,Jansen,3:18,40224,1.22,5,1,0,5,25017,6356434, 254 ,2
9/20/22,Tue,7:20 PM,Nationals at Braves,PARKING,8/20/22,31,505305887,9/12/22,8,1,1,39.00,39.00,3.90,35.10,18.00,18.00,17.10,95%,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,"Tuesday, Sep 20",N,7:20 PM,0,0,4_Select,ATL,WSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,3,2,0,93-55,2,-1,Morton,Ramírez,Jansen,3:18,40224,1.22,5,1,0,5,25017,6356434, 254 ,2
9/21/22,Wed,12:20 PM,Nationals at Braves,SEATS,8/20/22,32,505446410,9/15/22,6,4,4,9.00,36.00,3.60,32.40,18.00,72.00,-39.60,-55%,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,"Wednesday, Sep 21",D,12:20 PM,1,0,4_Select,ATL,WSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,L,2,3,0,93-56,2,-1,Machado,Chavez,Finnegan,3:13,37240,1.23,-1,0,0,5,25017,6356434, 254 ,2
9/30/22,Fri,7:20 PM,Mets at Braves,SEATS,8/27/22,34,504723871,9/2/22,28,3,3,149.00,447.00,44.70,402.30,18.00,54.00,348.30,645%,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,"Friday, Sep 30",N,7:20 PM,0,0,3_Premier,ATL,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,5,2,0,98-59,1,0,Fried,deGrom,Jansen,2:54,42402,2.56,1,0,0,1,33308,19768458, 594 ,2.65
9/30/22,Fri,7:20 PM,Mets at Braves,SEATS,8/27/22,34,505899999,9/22/22,8,1,1,88.00,88.00,8.80,79.20,18.00,18.00,61.20,340%,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,"Friday, Sep 30",N,7:20 PM,0,0,3_Premier,ATL,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,5,2,0,98-59,1,0,Fried,deGrom,Jansen,2:54,42402,2.56,1,0,0,1,33308,19768458, 594 ,2.65
9/30/22,Fri,7:20 PM,Mets at Braves,PARKING,8/27/22,34,505329479,9/13/22,17,1,1,64.00,64.00,6.40,57.60,18.00,18.00,39.60,220%,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,"Friday, Sep 30",N,7:20 PM,0,0,3_Premier,ATL,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,5,2,0,98-59,1,0,Fried,deGrom,Jansen,2:54,42402,2.56,1,0,0,1,33308,19768458, 594 ,2.65
10/1/22,Sat,7:20 PM,Mets at Braves,ATTENDED,,,,,,3,0,,,,,18.00,54.00,-54.00,,0,0,0,0,1,0,7,0,0,0,0,0,1,0,0,0,"Saturday, Oct 1",N,7:20 PM,0,0,2_Marquee,ATL,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,4,2,0,99-59,1,1,Wright,Scherzer,Jansen,2:54,42561,3.62,2,0,0,,33308,19768458, 594 ,2.65
10/1/22,Sat,7:20 PM,Mets at Braves,SEATS,10/1/22,0,506418004,10/1/22,0,2,2,109.00,218.00,21.80,196.20,18.00,36.00,160.20,445%,0,0,0,0,1,0,7,0,0,0,0,0,1,0,0,0,"Saturday, Oct 1",N,7:20 PM,0,0,2_Marquee,ATL,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,4,2,0,99-59,1,1,Wright,Scherzer,Jansen,2:54,42561,3.62,2,0,0,1,33308,19768458, 594 ,2.65
10/2/22,Sun,1:35 PM,Mets at Braves,SEATS,8/27/22,36,504844966,9/4/22,28,4,4,110.00,440.00,44.00,396.00,18.00,72.00,324.00,450%,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"Sunday, Oct 2",D,1:35 PM,0,0,3_Premier,ATL,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,5,3,0,100-59,1,2,Lee,Bassitt,Jansen,3:21,42713,4.11,3,0,0,1,33308,19768458, 594 ,2.65
10/2/22,Sun,1:35 PM,Mets at Braves,PARKING,8/27/22,36,504914922,9/6/22,26,1,1,61.00,61.00,6.10,54.90,18.00,18.00,36.90,205%,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"Sunday, Oct 2",D,1:35 PM,0,0,3_Premier,ATL,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,5,3,0,100-59,1,2,Lee,Bassitt,Jansen,3:21,42713,4.11,3,0,0,1,33308,19768458, 594 ,2.65